movie_id,title,overview,language,rating,genres,keywords,is_regional
853,Enemy at the Gates,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad in WWII.,en,7.415,"['War', 'History']","['sniper', 'hero', 'winter', 'world war ii', 'stalingrad', 'based on true story', 'nazi officer', 'battle', 'bombing', 'death', '1940s', 'soldiers', 'war', 'earnest']",
658,Goldfinger,"Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",en,7.353,"['Adventure', 'Action', 'Thriller']","['airplane', 'based on novel or book', 'england', 'secret intelligence service', 'golf', 'secret organization', 'nuclear radiation', 'fort knox', 'aston martin', 'secret lab', 'laser', 'kentucky', 'gas attack', 'mi6', 'british secret service', 'duringcreditsstinger', 'james bond', 'suspenseful', 'excited']",
832964,Lee,"The true story of photographer Elizabeth ""Lee"" Miller, a fashion model who became an acclaimed war correspondent for Vogue magazine during World War II.",en,7.013,"['History', 'Drama', 'War']","['nazi', 'photographer', 'photography', 'concentration camp', 'holocaust (shoah)', 'world war ii', 'war photographer', 'biography', 'misogyny', 'woman director', '1940s', 'dramatic', 'lee miller', 'vogue magazine']",
2440,Joint Security Area,"Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.",ko,7.824,"['Drama', 'Thriller', 'Action']","['border', 'korean war (1950-53)', 'soldier', 'united nations', 'dmz', 'korean army', 'inter-korean relations']",
116149,Paddington,"A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.",en,7.117,"['Comedy', 'Adventure', 'Family']","['london, england', 'based on novel or book', 'peru', 'anthropomorphism', 'bear', ""based on children's book"", 'family', 'talking to animals', ""children's book"", 'taxidermist', 'moving to a city', 'live action and animation', 'personification', 'natural history museum', 'cgi-live action hybrid', 'intense', 'cliché', 'harsh']",
960292,My Sole Desire,"When aimless Manon begins work at À mon seul désir, a strip club that offers high concept performances, she instantly bonds with her fellow strippers, particularly Mia, an aspiring actress with a boyfriend and child. Manon learns that it is “not easy money, but fast money” and when she finds herself falling for Mia, she is forced to question her priorities as she explores her newfound erotic life.",fr,6.242,"['Romance', 'Drama']","['prostitute', 'paris, france', 'free love', 'freedom', 'bisexuality', 'striptease', 'female friendship', 'strip club', 'sexual freedom', 'money', 'lesbian relationship', 'prostitution', 'free will', 'desire', 'sexual desire', 'impossible love', 'sex worker', 'broken heart', 'wealth desire', 'female stripping', 'easy money', 'woman body', 'sex work', 'strip show', 'love story', 'erotism', 'friendship between women', 'lesbian', 'sex', 'bisexual woman', 'lesbian affair', 'women', 'cheating girlfriend', 'free woman', 'cheating woman']",
710295,Wolf Man,"With his marriage fraying, Blake persuades his wife Charlotte to take a break from the city and visit his remote childhood home in rural Oregon. As they arrive at the farmhouse in the dead of night, they're attacked by an unseen animal and barricade themselves inside the home as the creature prowls the perimeter. But as the night stretches on, Blake begins to behave strangely, transforming into something unrecognizable.",en,6.206,"['Horror', 'Thriller']","['monster', 'moon', 'transformation', 'full moon', 'melancholy', 'infection', 'car crash', 'woods', 'oregon, usa', 'remake', 'wolfman', 'werewolf', 'childhood home', 'creature feature', 'monster movie', 'lycanthrope', 'body horror', 'horror']",
10622,Mr. Nice Guy,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,cn,6.53,"['Crime', 'Action', 'Comedy']","['drug dealer', 'journalist', 'martial arts']",
109424,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",en,7.538,"['Action', 'Drama', 'Thriller']","['ship', 'africa', 'fisherman', 'hijacking', 'somalia', 'based on true story', 'poverty', 'pirate', 'terrorism', 'commando', 'cargo ship', 'ship hijacking', 'somali', 'set in africa']",
406990,What Happened to Monday,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",en,7.148,"['Science Fiction', 'Thriller', 'Mystery', 'Action']","['chase', 'dystopia', 'investigation', 'fake identity', 'overpopulation', 'betrayal', 'conspiracy', 'execution', 'alternative reality', 'population control', 'secrecy', 'septuplets', '2070s', 'suspenseful', 'authoritarian']",
59859,Kick-Ass 2,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",en,6.403,"['Action', 'Adventure', 'Crime']","['secret identity', 'crime fighter', 'superhero', 'based on comic', 'aftercreditsstinger', 'teen superhero', 'amused', 'appreciative', 'forceful']",
265851,No Tears for the Dead,"A hitman accidentally kills a little girl. Filled with regret, he wants to quit. But then to tie up loose ends, he is forced to go on another job, to kill the girl's mother.",ko,7.231,"['Action', 'Thriller', 'Drama']","['hitman', 'tragic past', 'triad', 'mourning', 'gun violence', 'contract killer', 'elite squad', 'unintentional kill', 'violence']",
396422,Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",en,6.606,['Horror'],"['halloween', 'prequel', 'evil doll', 'demon', 'spin off', 'demonic possession', 'ghost', 'aftercreditsstinger', 'duringcreditsstinger']",
581392,Peninsula,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,ko,6.724,"['Horror', 'Action', 'Thriller', 'Adventure']","['dystopia', 'halloween', 'sequel', 'zombie', 'busan, south korea', 'south korea']",
1400782,The Perfect Neighbor,"Police bodycam footage reveals how a long-running neighborhood dispute turned fatal in this documentary about fear, prejudice and Stand Your Ground laws.",en,6.749,"['Crime', 'Documentary']","['florida', 'homicide', 'racist', 'murder', 'true crime', 'yelling', 'neighborhood', 'woman director', 'annoying', 'neighbor feud', 'escalation', 'complaint', 'nuisance', 'news footage', 'dispute', 'stand your ground law', 'tense', ""sheriff's deputy""]",
1045938,G20,"After the G20 Summit is overtaken by terrorists, President Danielle Sutton must bring all her statecraft and military experience to defend her family and her fellow leaders.",en,6.4,"['Action', 'Mystery', 'Drama']","['usa president', 'summit', 'terrorist attack', 'political thriller', 'unassuming', 'inspirational', 'provocative', 'direct', 'suspenseful', 'critical', 'intense', 'dignified', 'empathetic', 'excited', 'powerful']",
1139566,Through My Window 3: Looking at You,"After the events of the summer, Ares and Raquel they don't see a way forward in their relationship and decide to go separate ways. But when they meet again in the winter in Barcelona, the love and desire they feel for each other is undeniable. Will they be able to find a way to get back together?",es,6.862,"['Romance', 'Drama', 'Comedy']","['based on novel or book', 'class differences', 'teenage romance']",
440,Aliens vs Predator: Requiem,"After a horrifying PredAlien crash-lands near a small Colorado town, killing everyone it encounters and producing countless Alien offspring, a lone Predator arrives to ""clean up"" the infestation.",en,5.178,"['Action', 'Science Fiction', 'Thriller', 'Horror']","['predator', 'hybrid', 'colorado', 'national guard', 'morgue', 'alien', 'creature', 'alien possession', 'triangle', 'infestation', 'dubious', 'ridiculous']",
1086747,The Watchers,"A young artist gets stranded in an extensive, immaculate forest in western Ireland, where, after finding shelter, she becomes trapped alongside three strangers, stalked by mysterious creatures each night.",en,6.353,"['Fantasy', 'Horror', 'Mystery']","['based on novel or book', 'shapeshifting', 'bunker', 'forest', 'shelter', 'ireland', 'changeling', 'strangers', 'mimic', 'fairies', 'complicated', 'trapped in a room', 'irish mythology']",
391,A Fistful of Dollars,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.",it,7.826,['Western'],"['gunslinger', 'based on novel or book', 'hostility', 'greed', 'gang war', 'remake', 'murder', 'gun battle', 'spaghetti western', 'middleman', 'rivals', 'gun death', ""pitting ones enemy's against each other"", 'techniscope']",
947,Lawrence of Arabia,"During World War I, English officer Thomas Edward 'T.E.' Lawrence sets out to unite and lead the diverse, often warring, Arab tribes to fight the Turks.",en,8.0,"['Adventure', 'History', 'War']","['cairo', 'world war i', 'arabian', 'horse', 'jerusalem', 'british army', 'british empire', 'damascus', 'camel', 'based on true story', 'historical fiction', 'quicksand', 'desert', 'arab', 'thoughtful', 'ottoman empire', 'provocative', 'super panavision 70']",
5689,The Blue Lagoon,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline and Richard make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",en,6.149,"['Adventure', 'Drama', 'Romance']","['sexual identity', 'shipwreck', 'melancholy', 'lovers', 'stranded', 'marooned', 'pacific island', 'deserted island', 'tropical island', 'lost at sea', 'wistful', 'incredulous', 'sentimental']",
581387,Ashfall,A group of unlikely heroes from across the Korean peninsula try to save the day after a volcano erupts on the mythical and majestic Baekdu Mountain.,ko,6.838,"['Action', 'Adventure', 'Thriller']","['natural disaster', 'volcano', 'disaster', 'volcanic eruption', 'inter-korean relations', 'emby']",
13510,Eden Lake,"When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.",en,6.8,"['Horror', 'Thriller']","['lake', 'beach', 'husband wife relationship', 'sadism', 'camping', 'rottweiler', 'bullying', 'forest', 'revenge', 'survival', 'fear', 'couple', 'united kingdom', 'gang violence', 'teenage killer', 'baffled']",
19576,One Piece: The Movie,"There once was a pirate known as the Great Gold Pirate Woonan, who obtained almost one-third of the world's gold. Over the course of a few years, the pirate's existence faded, and a legend grew that he disappeared with his gold to a remote island, an island pirates continue to search for. Aboard the Going Merry, Luffy and his crew, starved and reckless, are robbed of their treasure. In an attempt to get it back, they wreck the getaway ship, guided by a young boy named Tobio, who's a captured part of El Drago's pirate crew. El Drago's love for gold has driven him to look for Woonan's island, and thanks to Woonan's treasure map, he finds it. During this time, Luffy's crew have been split up, and despite their own circumstances, they must find a way to stop El Drago from obtaining Woonan's gold.",ja,7.047,"['Action', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['pirate gang', 'treasure hunt', 'pirate', 'shounen', 'anime']",
556678,Emma.,"In 1800s England, a well-meaning but selfish young woman meddles in the love lives of her friends.",en,7.0,"['Comedy', 'Romance']","['countryside', 'based on novel or book', 'matchmaking', '19th century', 'georgian or regency era', 'matchmaker', 'witty']",
712167,Beginning,"In a sleepy provincial town, a Jehovah’s Witness community is under attack from an extremist group. In the midst of this conflict is Yana, the wife of the community leader, whose familiar world is slowly crumbling around her. Meanwhile, a detective intrudes on her home with devastating consequences.",ka,5.75,['Drama'],['woman director'],
333371,10 Cloverfield Lane,"After a catastrophic car crash, a young woman wakes up in a survivalist's underground bunker, where he claims to have saved her from an apocalyptic attack that has left the outside world uninhabitable.",en,6.999,"['Thriller', 'Science Fiction', 'Drama', 'Horror']","['kidnapping', 'paranoia', 'bunker', 'basement', 'survivalist', 'apocalypse', 'car accident', 'captive']",
674324,The Banshees of Inisherin,"Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.",en,7.466,"['Drama', 'Comedy']","['friendship', 'island', 'donkey', 'dark comedy', 'irish civil war (1922-23)', 'church', 'ireland', 'drinking', 'former best friend', 'self mutilation', 'fiddle', '1920s', 'brother sister relationship', 'pub']",
64635,Total Recall,"Factory worker Doug Quaid takes a virtual mind-trip vacation with the Rekall company, opting for implanted memories of being a spy. When the procedure goes wrong, Quaid becomes a wanted man by the police and joins forces with a rebel fighter to stop the evil Chancellor Cohaagen.",en,6.027,"['Action', 'Science Fiction', 'Thriller']","['dystopia', 'secret agent', 'remake', 'machine gun', 'resistance fighter', 'false memory', 'robot cop', 'suppression', 'rebel hero', 'safe deposit box', 'british colonialism', 'smog', 'gatling gun', 'center of the earth', 'implanted memory']",
294254,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",en,6.729,"['Science Fiction', 'Action', 'Thriller', 'Adventure']","['based on novel or book', 'escape', 'resistance', 'dystopia', 'maze', 'post-apocalyptic future', 'infection', 'on the run', 'zombie', 'storm', 'disease', 'desert', 'sewer', 'antidote', 'corporation', 'virus', 'runner', 'city ruin', 'immunity', 'based on young adult novel']",
10731,The Client,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",en,6.695,"['Drama', 'Thriller', 'Crime', 'Mystery']","['suicide', 'sibling relationship', 'brother', 'gangster', 'investigation', 'witness protection', 'principal witness ', 'search for witnesses', 'lawyer', 'anxious', 'legal thriller', 'intense', 'admiring', 'appreciative', 'sceptical', 'sympathetic']",
5925,The Great Escape,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",en,7.9,"['Adventure', 'Drama', 'War']","['prison', 'uniform', 'swastika', 'prisoner', 'based on novel or book', 'nazi', 'escape', 'optimism', 'freedom', 'machinegun', 'switzerland', 'shower', 'dystopia', 'baseball', 'world war ii', 'prisoner of war', 'claustrophobia', 'attempt to escape', 'barbed wire', 'based on true story', 'prison guard', 'prison escape', 'tragedy', 'solitary confinement', 'motorcycle', 'alps mountains', 'british officer', '1940s', 'luftwaffe', 'soldiers', 'audacious', 'hopeful', 'prisão', 'segunda guerra mundial']",
378236,The Emoji Movie,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",en,5.397,"['Animation', 'Family', 'Comedy']","['villain', 'parody', '3d animation', 'emoji']",
942,Lethal Weapon 2,Riggs and Murtaugh are on the trail of South African diplomats using their immunity to engage in criminal activities.,en,7.025,"['Action', 'Thriller', 'Crime']","['showdown', 'police', 'loss of loved one', 'sequel', 'mixed martial arts (mma)', 'gang', 'los angeles, california', 'police detective', 'buddy cop', 'diplomatic immunity', 'lapd', 'maverick cop', 'action hero', 'shooting']",
373879,One Piece: Adventure of Nebulandia,"The Foxy Pirates challenge Luffy’s crew in the New World, but the fun and games go belly-up when the Navy’s most brilliant tactician steps in. Before the Straw Hats even know what hit them, they wind up on the island of Nebulandia, an infamous death trap for Devil Fruit users. Luffy must team up with his Davy Back nemesis for a harrowing rescue mission when Zoro, Sanji, and some Foxy Pirates are held hostage!",ja,7.7,"['Action', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'TV Movie']","['pirate', 'super power', 'anime']",
620249,The Legend of Hei,"When cat spirit Luo Xiaohei's home is deforested by humans, he must find a new one. He runs into a group of other spirit creatures who take him under their wing with dreams of reconquering the land they say is rightfully theirs. However, they run into a human known as Wuxian who separates Luo Xiaohei from the other spirits and the two go on a journey, with the cat spirit learning to control his abilities as well as forming his own thoughts on whether or not he should ally with the spirits or the humans.",zh,8.301,"['Animation', 'Fantasy', 'Action']","['monster', 'magic', 'cat', 'shapeshifting', 'dilemma', 'betrayal', 'animals', 'environmental', 'journey', 'anime', 'wandering']",
37257,Witness for the Prosecution,An ailing barrister is thrust back into the courtroom in what becomes one of the most unusual and eventful murder cases of the lawyer's career when he finds himself defending a man being tried for the murder of a socialite.,en,8.211,"['Drama', 'Mystery', 'Crime']","['based on novel or book', 'nurse', 'widow', 'cigarette', 'letter', 'trial', 'murder', 'lawyer', 'courtroom', 'murder mystery', 'tiki culture', 'anxious', 'embarrassed']",
21500,Class,"Naive Midwestern prep student Jonathan bonds with his more worldly roommate, Skip, who takes the small-town boy under his wing. At Skip's urging, the inexperienced Jonathan is emboldened to seek out older women in the cocktail lounges of nearby Chicago, where he meets and beds the alluring Ellen, who unfortunately turns out to be Skip's mother. The division between the friends is further deepened when a cheating scandal engulfs the school.",en,5.95,"['Comedy', 'Drama']","['older woman seduces younger guy', 'college student']",
1315772,Minions & Monsters,"This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.",en,0.0,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy']","['sequel', 'hollywood', 'filmmaking', 'monsters']",
324852,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,en,6.5,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']","['prison', 'villain', 'twin brother', 'sequel', 'jail', '3d animation']",
10545,The Hunchback of Notre Dame,"Isolated bell-ringer Quasimodo wishes to leave Notre Dame tower against the wishes of Judge Claude Frollo, his stern guardian and Paris' strait-laced Minister of Justice. His first venture to the outside world finds him Esmeralda, a kind-hearted and fearless Romani woman who openly stands up to Frollo's tyranny.",en,7.124,"['Drama', 'Animation', 'Family']","['dance', 'paris, france', 'based on novel or book', 'judge', 'sword', 'obsession', 'mockery', 'ugliness', 'cathedral', 'cartoon', 'villain', 'musical', 'fool', 'bell', 'religion', 'orphan', 'army captain', 'festival', 'angry mob', 'notre dame cathedral', 'witch hunt', '15th century']",
36648,Blade: Trinity,"For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed—The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him—the original vampire, Dracula.",en,5.859,"['Action', 'Horror', 'Science Fiction']","['martial arts', 'loss of loved one', 'vampire', 'fbi', 'superhero', 'supernatural', 'fistfight', 'based on comic', 'vampire hunter (slayer)', 'martial arts master', 'motorcycle', 'katana sword', 'blade', 'super villain', 'urban gothic', 'good versus evil', 'sarcastic']",
1371,Rocky III,Following Rocky Balboa's intense battle with his most powerful adversary yet – the ferocious Clubber Lang – Rocky joins forces with former rival Apollo Creed in an effort to get back his fighting spirit.,en,6.898,"['Drama', 'Action']","['dying and death', 'transporter', 'sports', 'trainer', 'boxer', 'comeback', 'defeat', 'training', 'world champion', 'challenger', 'victory', 'rematch', 'revenge', 'wealth', 'fame', 'shocking', 'boxing', 'boxe', 'admiring', 'powerful', 'esporte']",
14247,Sniper 3,"Having taken out warlords, drug kingpins and international assassins, Thomas Beckett must now face the ultimate enemy, his best friend Paul Finnegan.",en,5.4,"['Drama', 'Action', 'Thriller']","['sniper', 'male friendship', 'thailand', 'childhood friends']",
136400,2 Guns,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,en,6.541,"['Action', 'Comedy', 'Crime']","['undercover agent', 'undercover', 'based on comic', 'money', 'fugitive', 'bank robbery', 'dea agent']",
181886,Enemy,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,en,6.849,"['Thriller', 'Mystery']","['infidelity', 'based on novel or book', 'nightmare', 'professor', 'pregnancy', 'paranoia', 'toronto, canada', 'delusion', 'symbolism', 'spider', 'surrealism', 'mental illness', 'dream sequence', 'doppelgänger', 'double identity', 'subconscious', 'psychological drama', 'ambiguous', 'female frontal nudity']",
1645,A Time to Kill,"A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",en,7.387,"['Crime', 'Drama', 'Thriller']","['sniper', 'rape', 'court', 'jurors', 'ku klux klan', 'mississippi river', 'forgiveness', 'blackmail', 'attempted murder', 'trial', 'murder', 'lawyer', 'capital punishment', 'gang rape', 'racism', 'courtroom', 'racial tension', 'mourning', 'racial issues', 'courtroom drama', 'legal drama', 'legal thriller', 'black community', 'avenging father', 'inspirational', 'attempted hanging', 'frightened', 'deep south racism']",
856,Who Framed Roger Rabbit,"'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",en,7.533,"['Fantasy', 'Animation', 'Comedy', 'Crime']","['lovesickness', 'based on novel or book', 'falsely accused', 'movie business', 'innocence', 'suspicion of murder', 'cartoon', 'villain', 'mental breakdown', 'melancholy', 'whodunit', 'los angeles, california', 'private detective', 'movie star', 'cartoon rabbit', 'neo-noir', '1940s', 'live action and animation', 'dreary', 'cheerful', 'shaggy dog story']",
1017163,The Roundup 4: Punishment,'Monster Cop' Ma Seok-do investigates an illegal online gambling business led by a former STS Baek and an IT genius CEO Chang. Ma proposes an unexpected alliance to Jang and begins hunting down the criminals.,ko,7.169,"['Action', 'Crime', 'Thriller', 'Comedy']","['casino', 'police', 'detective', 'sequel', 'illegal gambling', 'manila philippines', 'online gambling', 'intense', 'admiring', 'amused', 'compassionate', 'excited']",
19912,The Final Destination,A horrifying premonition saves a young man and his friends from death during a racetrack accident but terrible fates await them nonetheless.,en,5.615,"['Horror', 'Mystery']","['dying and death', 'plan', 'car race', 'gore', 'stock car racing', 'car crash', 'premonition', 'vision', 'death', 'cheating death', 'supernatural horror', 'horror']",
200700,Clattering Chastity Belts,"Well, who says that they were chaste and modest, the ladies and damsels of yesteryear? And even the knights themselves. They knew exactly why they had the chastity belt fastened to their ladies' pretty bodies when they themselves went on crusade or had other important official business to attend to. Better safe than sorry - that's what the robber baron Archibald meant in our case, or in this cheerful film case, when he was summoned to help by his bosom friend Sigurd and went to war with his proud host.",de,2.8,['Comedy'],"['orgy', 'knight', 'chastity belt']",
16996,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",en,6.314,"['Comedy', 'Fantasy', 'Drama', 'Romance']","['high school', 'affectation', 'time travel', 'fake identity', 'bullying', 'high school sports', 'adult as a child', 'do over', 'age change', 'lighthearted', 'amused', 'enchant']",
41733,Due Date,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",en,6.387,"['Comedy', 'Drama']","['highway', 'slacker', 'hitchhiker', 'wallet', 'sunglasses', 'rest stop', 'vicodin', 'waffle']",
193893,Let's Be Cops,"Best pals Ryan and Justin are stalled in their respective careers -- a fact that is painfully driven home when they go to a college reunion. Dressed as police in the mistaken belief that they were to attend a costume party, Ryan and Justin find that the uniforms earn them much respect and attention. Although Justin is uncomfortable with the idea, Ryan decides to continue with the charade, putting them both in increasingly dangerous situations. When these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",en,6.461,['Comedy'],"['robbery', 'corruption', 'police', 'kidnapping', 'nightclub', 'investigation', 'affectation', 'male friendship', 'flashback', 'murder', 'mobster', 'police impersonator', 'los angeles, california', 'buddy cop', 'lying', 'guns', 'playful', 'absurd', 'hilarious', 'admiring', 'adoring', 'amused', 'celebratory', 'familiar']",
1468057,GATAO: Big Brothers,"Michael and his right-hand man Scorpion, who find themselves embroiled in their father Ko's turf war against rival gangs in Taipei, setting off a conflict between old and new generations of gangsters. The film is the latest installment in the Gatao franchise, following the narrative of a young successor trying to expand his power while navigating the volatile underworld.",zh,6.273,"['Crime', 'Action']",[],
2253,Valkyrie,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",en,6.951,"['Drama', 'Thriller', 'War']","['friendship', 'suicide', 'plan', 'berlin, germany', 'husband wife relationship', 'assassination', 'nazi', 'bomb', 'resistance', 'military officer', 'world war ii', 'based on true story', 'treason', 'deception', 'german officer', 'colonel', 'medal', 'operation valkyrie']",
970450,Werewolves,"A year after a supermoon’s light activated a dormant gene, transforming humans into bloodthirsty werewolves and causing nearly a billion deaths, the nightmare resurfaces as the supermoon rises again. Two scientists attempt to stop the mutation but fail and must now struggle to reach one of their family homes.",en,5.8,"['Action', 'Horror', 'Thriller', 'Science Fiction']","['moonlight', 'werewolf', 'mysterious', 'intense']",
454639,Masters of the Universe,"After being separated for 15 years, the Sword of Power leads Prince Adam back to Eternia, where he discovers his home shattered under the fiendish rule of Skeletor. To save his family and his world, Adam must join forces with his closest allies, Teela and Duncan/Man-At-Arms, and embrace his true destiny as He-Man — the most powerful man in the universe.",en,0.0,"['Action', 'Fantasy', 'Science Fiction']","['skeleton', 'superhero', 'alien planet', 'based on toy', 'super power', 'sword and planet', 'sword and sorcery']",
507732,The Testament of Sister New Devil: Departures,"The first movie based on the TV Series The Testament of Sister New Devil, takes place right after the season 2 final.",ja,7.6,"['Animation', 'Action', 'Romance', 'Fantasy']","['ecchi', 'anime', 'original video animation (ova)', 'based on light novel']",
9762,Step Up,"Delinquent Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with up-and-coming dancer Nora.",en,6.872,"['Music', 'Drama', 'Romance', 'Crime']","['dancing', 'dance', 'new love', 'baltimore, usa', 'art school', 'woman director', 'provocative', 'romantic']",
44826,Hugo,"Orphaned and alone except for an uncle, Hugo Cabret lives in the walls of a train station in 1930s Paris. Hugo's job is to oil and maintain the station's clocks, but to him, his more important task is to protect a broken automaton and notebook left to him by his late father. Accompanied by the goddaughter of an embittered toy merchant, Hugo embarks on a quest to solve the mystery of the automaton and find a place he can call home.",en,7.175,"['Adventure', 'Drama', 'Family']","['paris, france', 'based on novel or book', 'library', 'clock tower', 'key', 'clock', 'museum', 'montparnasse', 'steampunk', 'orphan', 'robot', 'filmmaking', 'security guard', 'leg brace', 'doberman', 'runaway train', 'railway station', 'guard dog', 'toy maker', 'mechanical toys', 'toymaker', 'lyrical', 'ticking clock', 'based on young adult novel', 'clockwork', 'train station', 'toy', 'stationmaster', 'clockmaker', 'mechanical dolls']",
426426,Roma,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",es,7.623,['Drama'],"['mexico city, mexico', '1970s', 'middle class', 'family relationships', 'black and white', 'maid', 'autobiographical', 'master servant relationship', 'domestic worker']",
10348,Thunderbolt,"In order to release his kidnapped sister, sports car mechanic, Chan Foh To, has to defeat a super-criminal street racer.",cn,6.45,"['Action', 'Thriller']","['martial arts', 'police', 'car race', 'car mechanic', 'car garage']",
298094,Hidden Desire,"David is sitting in a bar, musing over why he has bedded and left five or six of Asia's loveliest women in such a short time.",cn,5.135,"['Romance', 'Drama']",['softcore'],
456740,Hellboy,"Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.",en,5.576,"['Fantasy', 'Horror', 'Action', 'Adventure']","['london, england', 'countryside', 'secret society', 'based on comic', 'reboot', 'aftercreditsstinger', 'duringcreditsstinger', 'aggressive', 'tijuana, mexico', 'nazi occultism', 'father son relationship', 'lucha libre', 'baba yaga', 'ailuranthropy', 'arthurian mythology']",
